Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
175.03276965932886,157.56754929419822,235.26931454926128,182.9819624318559,178.06158232053681,184.66790860656815,21,22,137.72529576518923,2013,560.0,260.0,175.0,560.0,10.2,283.95684271432367
175.03276965932886,159.38504669976672,229.10226961365248,167.05113480682627,178.52952957651894,184.82947581077318,20,19,159.97113480682626,2013,430.0,208.7,145.7,430.0,11.1,283.95684271432367
175.03276965932886,212.92382394129731,212.92382394129731,212.92382394129731,177.63857700953446,184.1077848360759,10,13,212.92382394129731,2013,410.0,208.7,145.7,410.0,11.1,283.95684271432367
175.03276965932886,158.96129436477838,156.39977151642043,182.33599295597298,175.9154964779865,182.82428931865766,21,22,159.36705915303784,2013,140.0,131.0,68.0,140.0,9.9,282.92884724848136
175.03276965932886,160.23551844264608,157.9429414366088,182.53505219385693,176.21260264532023,182.88338545501153,21,22,227.51588729556767,2013,110.0,110.0,62.5,110.0,12.3,230.6324685855438
175.03276965932886,157.64663124070762,219.32823591194597,185.2614718238919,174.06752609692847,181.29131774591133,21,22,151.3189718238919,2013,140.0,127.3,65.5,140.0,10.0,230.6324685855438
175.03276965932886,158.7632994476334,155.2097943647784,178.13199373864265,174.33216820844478,181.33129190775625,21,22,161.01411795597298,2013,130.0,132.0,68.5,130.0,9.9,282.92884724848136
175.03276965932886,205.96814517658214,205.96814517658214,205.96814517658214,174.26433020265466,181.14972860183784,10,13,205.96814517658214,2013,339.0,198.1,129.5,339.0,12.7,201.36557103750343
175.03276965932886,199.2847062353977,199.2847062353977,199.2847062353977,172.5923212782586,179.85256391123713,10,13,199.2847062353977,2013,320.0,197.4,128.5,320.0,11.3,201.36557103750343
175.03276965932886,193.22772581970452,193.22772581970452,193.22772581970452,170.90383913935705,178.5299238388068,10,13,193.22772581970452,2012,390.0,193.0,126.5,390.0,11.4,290.6053409534471
